Retrieve,Encode,Broadcast
130.2347183227539,79.3766975402832,1000
135.5612277984619,43.88880729675293,1142.4190998077393
131.56557083129883,7.131099700927734,575.2115249633789
67.12031364440918,14.40119743347168,362.84446716308594
60.04047393798828,8.113861083984375,259.0162754058838
48.0344295501709,7.193803787231445,201.80463790893555
60.767173767089844,8.67462158203125,507.05599784851074
57.89446830749512,8.595705032348633,200.89292526245117
44.798851013183594,7.242441177368164,237.98394203186035
43.31207275390625,6.647586822509766,259.65428352355957
50.060272216796875,9.650707244873047,192.8253173828125
42.57702827453613,6.762504577636719,185.03093719482422
42.86313056945801,6.908416748046875,207.81254768371582
43.11370849609375,8.898735046386719,189.1322135925293
99.85947608947754,13.581991195678711,265.7191753387451
46.68998718261719,6.667613983154297,380.7854652404785
46.41604423522949,7.075071334838867,192.0945644378662
42.43755340576172,8.083820343017578,258.67390632629395
51.854848861694336,8.100748062133789,199.9673843383789
40.91691970825195,6.386041641235352,188.16828727722168
42.47689247131348,7.133960723876953,188.063383102417
41.849613189697266,6.742238998413086,189.19992446899414
46.75602912902832,7.472991943359375,270.7242965698242
51.793575286865234,9.613275527954102,201.65586471557617
45.90344429016113,6.217241287231445,191.26343727111816
44.88849639892578,7.191658020019531,187.08157539367676
41.747093200683594,8.535146713256836,191.43939018249512
53.879499435424805,7.076263427734375,284.09838676452637
53.74455451965332,10.573387145996094,200.04796981811523
44.29125785827637,6.32023811340332,190.0031566619873
42.34933853149414,7.742166519165039,189.05186653137207
43.11871528625488,6.636619567871094,700.5376815795898
50.93646049499512,7.763147354125977,198.93741607666016
41.98431968688965,8.527278900146484,715.3434753417969
50.75645446777344,8.163690567016602,1184.1247081756592
50.58646202087402,7.340908050537109,197.91483879089355
53.009986877441406,7.612705230712891,233.1106662750244
55.226802825927734,9.242057800292969,227.7665138244629
44.05403137207031,6.816625595092773,192.31653213500977
41.58520698547363,6.524085998535156,176.58352851867676
42.74559020996094,7.3299407958984375,186.8734359741211
42.496442794799805,7.550716400146484,269.7033882141113
69.87166404724121,7.591962814331055,217.1180248260498
42.075395584106445,6.5288543701171875,416.8667793273926
44.82674598693848,6.748199462890625,192.77167320251465
50.96578598022461,23.6051082611084,301.7280101776123
53.48491668701172,9.2926025390625,199.14507865905762
41.33772850036621,6.083011627197266,186.53106689453125
42.266845703125,6.973981857299805,186.20872497558594
41.43571853637695,6.8874359130859375,827.6605606079102
51.30338668823242,7.6961517333984375,196.732759475708
47.091007232666016,6.395578384399414,259.3526840209961
48.818349838256836,8.773326873779297,196.19488716125488
41.36228561401367,7.965803146362305,187.05201148986816
49.73030090332031,6.877422332763672,483.3517074584961
133.33797454833984,8.265018463134766,283.0643653869629
42.455196380615234,6.818532943725586,654.4504165649414
44.02613639831543,7.369041442871094,286.1049175262451
50.47178268432617,11.130332946777344,196.54011726379395
43.29943656921387,6.798744201660156,531.2232971191406
45.95375061035156,7.089853286743164,300.61864852905273
51.7275333404541,9.198427200317383,482.06090927124023
44.94190216064453,7.301807403564453,200.2260684967041
44.29769515991211,6.985664367675781,258.6033344268799
47.804832458496094,10.623693466186523,192.07286834716797
42.69695281982422,6.772041320800781,186.60569190979004
42.50621795654297,6.347894668579102,185.09435653686523
41.191816329956055,6.758928298950195,444.52357292175293
52.660465240478516,9.802818298339844,506.56867027282715
43.11418533325195,7.259845733642578,193.77779960632324
48.62523078918457,13.763427734375,257.5869560241699
47.2257137298584,8.419513702392578,188.80939483642578
43.49827766418457,6.701231002807617,188.9498233795166
41.58306121826172,8.388042449951172,190.24229049682617
43.241262435913086,6.566524505615234,717.8304195404053
49.33738708496094,7.500886917114258,1282.7651500701904
53.25675010681152,7.596254348754883,205.87801933288574
133.55326652526855,9.02104377746582,289.35956954956055
44.06404495239258,8.30531120300293,607.7709197998047
48.35057258605957,7.097721099853516,253.7860870361328
50.87018013000488,8.728981018066406,205.52492141723633
41.05806350708008,8.16488265991211,596.0829257965088
51.39613151550293,6.263971328735352,303.55286598205566
50.988197326660156,9.146928787231445,194.31638717651367
41.628360748291016,6.27899169921875,185.88590621948242
42.719125747680664,7.021665573120117,594.3007469177246
55.48405647277832,9.485483169555664,202.28290557861328
41.70656204223633,6.588220596313477,503.36360931396484
44.75092887878418,7.71784782409668,273.5109329223633
48.184871673583984,9.642362594604492,201.85399055480957
44.76284980773926,8.016586303710938,208.85157585144043
64.33820724487305,7.82322883605957,224.1497039794922
42.87838935852051,6.920099258422852,1061.3725185394287
47.84727096557617,7.458925247192383,253.76439094543457
54.56089973449707,9.628534317016602,961.3714218139648
51.64146423339844,7.573604583740234,207.38720893859863
43.68472099304199,6.933450698852539,769.5484161376953
53.148508071899414,7.961750030517578,205.42049407958984
44.969797134399414,7.026433944702148,189.38279151916504
42.57678985595703,6.4487457275390625,746.8156814575195
51.83076858520508,7.64012336730957,203.72843742370605
44.25311088562012,6.613254547119141,199.86319541931152
42.57464408874512,6.572723388671875,189.43476676940918
41.23878479003906,9.49716567993164,574.1055011749268
53.83467674255371,7.917642593383789,796.7691421508789
50.3230094909668,7.447957992553711,205.08503913879395
41.76163673400879,6.238698959350586,192.25120544433594
42.017221450805664,7.827997207641602,1765.5718326568604
53.934335708618164,7.246971130371094,1265.514850616455
52.62422561645508,7.628679275512695,202.1045684814453
43.9448356628418,6.4868927001953125,1104.308843612671
60.760498046875,41.73755645751953,287.90760040283203
49.6671199798584,9.343862533569336,900.1314640045166
52.12140083312988,15.186548233032227,186.40828132629395
42.458534240722656,7.561206817626953,196.30169868469238
44.32082176208496,6.348371505737305,199.0525722503662
48.425912857055664,7.6885223388671875,193.6202049255371
47.863006591796875,9.711265563964844,288.3915901184082
50.71592330932617,7.718563079833984,456.18343353271484
44.182777404785156,6.8607330322265625,190.64903259277344
44.65532302856445,6.605625152587891,245.08190155029297
49.94964599609375,8.893966674804688,206.8920135498047
42.325735092163086,6.769895553588867,496.91081047058105
47.02472686767578,11.09170913696289,272.7499008178711
54.253578186035156,7.566928863525391,201.2193202972412
41.731834411621094,6.580114364624023,463.7618064880371
45.20225524902344,8.894920349121094,188.4458065032959
65.05846977233887,65.29951095581055,258.81409645080566
48.01368713378906,8.293390274047852,427.5076389312744
44.200897216796875,7.844448089599609,195.70565223693848
42.62733459472656,7.677316665649414,260.6008052825928
59.555768966674805,7.792949676513672,203.13119888305664
41.851043701171875,7.239103317260742,186.45548820495605
41.889190673828125,7.862091064453125,468.14966201782227
133.49604606628418,11.328458786010742,285.8858108520508
47.02186584472656,6.858587265014648,181.72907829284668
43.97773742675781,7.322549819946289,184.39722061157227
42.830467224121094,7.756948471069336,181.9155216217041
43.868303298950195,6.613731384277344,256.5908432006836
51.833391189575195,8.585453033447266,714.1754627227783
43.9608097076416,6.561994552612305,191.87164306640625
148.44346046447754,9.541988372802734,157.25135803222656
42.35053062438965,6.9217681884765625,189.62430953979492
42.688846588134766,6.566762924194336,577.7950286865234
54.39591407775879,7.776975631713867,220.5178737640381
42.70172119140625,6.768703460693359,183.85815620422363
43.43748092651367,6.517171859741211,520.5309391021729
141.9839859008789,10.253429412841797,291.9583320617676
42.18745231628418,6.038904190063477,180.57942390441895
43.992042541503906,6.561994552612305,180.556058883667
44.51179504394531,6.824016571044922,178.30872535705566
41.38994216918945,6.854772567749023,258.63170623779297
64.23187255859375,8.591413497924805,612.4227046966553
46.62013053894043,8.071660995483398,186.86819076538086
44.57855224609375,6.949186325073242,263.31615447998047
47.23095893859863,8.672475814819336,190.88459014892578
45.04036903381348,6.940126419067383,182.56640434265137
42.632102966308594,6.547451019287109,181.90336227416992
42.166948318481445,6.828069686889648,182.48462677001953
42.54555702209473,7.485151290893555,255.10573387145996
50.25839805603027,8.267641067504883,189.41664695739746
42.54603385925293,7.657527923583984,185.72020530700684
43.91932487487793,6.575822830200195,185.55068969726562
42.19174385070801,6.711006164550781,179.14795875549316
44.72756385803223,6.769418716430664,719.2752361297607
51.94592475891113,7.1258544921875,191.88284873962402
45.07708549499512,7.372617721557617,243.7124252319336
52.75273323059082,10.819435119628906,202.0552158355713
43.150901794433594,7.744312286376953,536.3764762878418
42.592525482177734,6.507158279418945,185.49108505249023
133.6495876312256,13.53001594543457,274.93953704833984
43.72453689575195,6.936311721801758,185.70184707641602
41.561126708984375,7.246971130371094,455.86609840393066
42.233943939208984,6.783008575439453,232.19895362854004
49.34120178222656,8.73422622680664,181.67805671691895
41.419029235839844,6.762504577636719,171.9839572906494
43.52831840515137,6.834506988525391,571.6681480407715
51.61762237548828,10.566473007202148,199.97620582580566
43.6558723449707,6.744861602783203,176.8057346343994
41.61548614501953,7.447242736816406,175.10247230529785
43.791770935058594,8.62264633178711,181.15758895874023
42.84167289733887,6.773233413696289,216.74680709838867
58.771610260009766,9.130477905273438,201.74694061279297
47.44386672973633,9.401798248291016,484.18188095092773
45.408010482788086,7.81702995300293,186.25569343566895
46.195030212402344,6.431341171264648,253.36575508117676
51.1317253112793,7.480144500732422,180.46140670776367
44.698476791381836,6.92296028137207,485.1188659667969
47.12343215942383,7.075309753417969,250.20194053649902
56.79631233215332,11.163711547851562,200.35767555236816
46.274662017822266,7.886648178100586,171.51236534118652
42.737483978271484,6.642818450927734,175.31442642211914
43.07055473327637,6.7348480224609375,481.24051094055176
51.02801322937012,7.415294647216797,192.6596164703369
47.61481285095215,6.34765625,183.3038330078125
43.28322410583496,6.994009017944336,177.70719528198242
44.33798789978027,7.053852081298828,177.61802673339844
47.50657081604004,7.049083709716797,258.181095123291
52.962303161621094,7.823944091796875,441.85471534729004
44.92616653442383,8.168935775756836,177.5839328765869
43.37620735168457,6.979465484619141,177.82163619995117
46.66852951049805,8.451461791992188,277.8313159942627
52.76751518249512,9.70602035522461,190.7975673675537
44.21544075012207,8.473634719848633,179.81791496276855
44.05379295349121,6.427764892578125,179.703950881958
43.39027404785156,6.396293640136719,182.90281295776367
45.9446907043457,86.97652816772461,285.05802154541016
49.48925971984863,8.976459503173828,384.91034507751465
49.623727798461914,6.7996978759765625,184.0524673461914
44.43359375,6.529092788696289,179.6271800994873
117.27452278137207,15.722990036010742,262.33911514282227
42.73700714111328,7.000446319580078,170.38273811340332
45.62020301818848,7.174491882324219,173.50482940673828
42.44518280029297,6.897687911987305,169.6605682373047
43.26295852661133,6.510734558105469,180.09281158447266
42.968034744262695,21.60358428955078,266.2966251373291
57.44600296020508,8.169412612915039,192.03758239746094
42.43898391723633,7.9212188720703125,174.57056045532227
44.64435577392578,8.345365524291992,474.5938777923584
54.06498908996582,8.127689361572266,204.83040809631348
44.11792755126953,6.891489028930664,184.12160873413086
45.197248458862305,6.728172302246094,186.7849826812744
43.31231117248535,6.602764129638672,191.7884349822998
44.2965030670166,7.349729537963867,251.40118598937988
53.186893463134766,7.4367523193359375,192.43192672729492
42.38176345825195,7.422924041748047,329.5125961303711
45.354604721069336,6.95347785949707,179.5217990875244
44.385671615600586,7.565021514892578,184.09180641174316
118.48068237304688,8.703231811523438,256.1671733856201
45.04680633544922,6.877422332763672,431.55765533447266
47.590017318725586,6.748199462890625,176.61023139953613
46.29063606262207,6.437778472900391,229.50291633605957
60.99343299865723,8.102655410766602,194.4408416748047
44.591426849365234,6.575345993041992,179.4445514678955
42.90485382080078,6.510734558105469,175.34780502319336
43.57433319091797,6.518125534057617,188.57216835021973
43.67375373840332,6.741762161254883,241.929292678833
53.21550369262695,7.403850555419922,192.05808639526367
46.89979553222656,8.686542510986328,178.99227142333984
42.77682304382324,17.686128616333008,180.80854415893555
42.77539253234863,6.696224212646484,172.87540435791016
43.21122169494629,6.778955459594727,260.0817680358887
55.31716346740723,7.896900177001953,189.70632553100586
45.879364013671875,6.687164306640625,185.44578552246094
43.64204406738281,7.069110870361328,175.89378356933594
43.036460876464844,7.009744644165039,181.63323402404785
43.665409088134766,6.541967391967773,264.91618156433105
53.52210998535156,9.407758712768555,197.9813575744629
44.77524757385254,6.629467010498047,187.48950958251953
42.74892807006836,7.465362548828125,191.4379596710205
44.559478759765625,6.532430648803711,530.9786796569824
52.129268646240234,9.00888442993164,191.73049926757812
43.06483268737793,6.377696990966797,184.00144577026367
43.419599533081055,6.676912307739258,178.13396453857422
43.34306716918945,6.267309188842773,183.6402416229248
45.13263702392578,8.854150772094727,261.23571395874023
53.1005859375,9.839534759521484,180.18221855163574
45.500755310058594,7.558345794677734,168.3063507080078
42.99044609069824,7.130861282348633,167.4354076385498
42.14000701904297,6.653070449829102,186.05852127075195
44.79169845581055,6.279945373535156,249.08041954040527
51.180124282836914,7.991552352905273,180.344820022583
43.76363754272461,6.578922271728516,410.13407707214355
47.69301414489746,6.929159164428711,181.1656951904297
48.68578910827637,6.830930709838867,271.4273929595947
54.08024787902832,10.682344436645508,182.25550651550293
44.60883140563965,7.013559341430664,160.06803512573242
43.90597343444824,6.665229797363281,165.34137725830078
43.44034194946289,6.8492889404296875,165.61555862426758
55.62257766723633,8.135080337524414,256.516695022583
49.880027770996094,7.646083831787109,173.64215850830078
42.52171516418457,6.240367889404297,524.7938632965088
46.78916931152344,7.953643798828125,246.00648880004883
51.278114318847656,8.303403854370117,176.39493942260742
42.42300987243652,6.736993789672852,166.7022705078125
46.53167724609375,7.434606552124023,171.3559627532959
42.65880584716797,6.382465362548828,471.37451171875
52.05368995666504,8.444786071777344,190.3393268585205
47.61242866516113,6.983041763305664,178.05099487304688
45.59946060180664,7.011890411376953,172.379732131958
44.28291320800781,7.922649383544922,440.45472145080566
50.64725875854492,9.38725471496582,186.3393783569336
43.49994659423828,6.230831146240234,170.4707145690918
45.02129554748535,6.522893905639648,180.45377731323242
47.32918739318848,7.323026657104492,177.3824691772461
44.19684410095215,6.489276885986328,180.91988563537598
136.90876960754395,10.335206985473633,291.72492027282715
43.67637634277344,7.550239562988281,188.40408325195312
43.23840141296387,6.505250930786133,188.8291835784912
45.52483558654785,7.251262664794922,176.27406120300293
50.776004791259766,9.574651718139648,253.71456146240234
55.67598342895508,10.266780853271484,189.0571117401123
48.2640266418457,7.857799530029297,179.66079711914062
43.001413345336914,6.77180290222168,174.6368408203125
44.15106773376465,6.659507751464844,175.70161819458008
44.55399513244629,8.03375244140625,610.3715896606445
51.52583122253418,7.8754425048828125,184.18073654174805
43.52974891662598,7.510185241699219,173.77233505249023
44.66891288757324,8.058547973632812,190.10567665100098
138.31591606140137,25.33864974975586,287.4438762664795
52.12998390197754,9.949207305908203,179.02278900146484
43.282508850097656,7.6465606689453125,401.5965461730957
46.18120193481445,6.931066513061523,242.2013282775879
54.112911224365234,7.6808929443359375,175.13132095336914
43.05887222290039,7.018327713012695,485.51416397094727
46.09036445617676,7.35926628112793,176.91636085510254
45.197486877441406,7.227182388305664,1505.7060718536377
53.511619567871094,8.037567138671875,189.5301342010498
43.823957443237305,7.0171356201171875,176.98168754577637
45.77016830444336,7.177114486694336,903.3236503601074
52.97422409057617,8.068323135375977,196.18749618530273
45.68624496459961,8.847951889038086,252.41351127624512
51.80048942565918,7.38978385925293,560.7984066009521
45.94850540161133,7.53021240234375,181.6399097442627
45.0291633605957,7.946014404296875,1642.7936553955078
51.15818977355957,7.46917724609375,664.125919342041
56.77676200866699,8.52203369140625,206.3758373260498
44.70372200012207,7.650852203369141,186.7825984954834
44.20661926269531,7.086992263793945,178.16948890686035
45.986175537109375,6.402730941772461,175.30417442321777
89.11991119384766,38.263797760009766,274.6617794036865
51.11813545227051,8.079767227172852,179.5327663421631
44.6171760559082,7.71784782409668,174.73626136779785
45.3028678894043,6.453752517700195,384.1266632080078
152.0223617553711,11.321067810058594,289.58868980407715
45.23515701293945,7.581472396850586,173.83742332458496
44.23928260803223,7.464885711669922,168.95675659179688
43.65348815917969,7.274389266967773,169.6796417236328
43.176889419555664,6.38127326965332,173.5057830810547
91.55035018920898,29.767513275146484,255.2030086517334
54.32462692260742,9.956836700439453,190.9921169281006
44.080495834350586,6.965398788452148,178.50732803344727
43.361663818359375,7.675647735595703,171.13351821899414
42.94180870056152,6.612300872802734,180.12499809265137
105.17239570617676,32.75132179260254,267.98295974731445
49.71790313720703,8.253097534179688,180.62520027160645
44.12984848022461,8.566617965698242,177.89053916931152
45.0437068939209,6.684780120849609,183.21681022644043
43.46418380737305,6.586313247680664,186.6471767425537
43.406009674072266,44.298410415649414,277.4028778076172
59.02385711669922,10.326385498046875,192.3508644104004
42.82832145690918,6.496667861938477,175.86207389831543
43.31064224243164,6.761074066162109,508.80908966064453
50.20427703857422,8.474111557006836,184.3850612640381
44.47627067565918,6.655454635620117,186.3560676574707
42.740583419799805,6.860494613647461,176.76830291748047
45.63450813293457,6.458282470703125,181.87761306762695
43.3964729309082,6.653547286987305,254.49538230895996
62.13974952697754,8.982419967651367,200.34503936767578
47.57189750671387,7.306337356567383,455.1975727081299
45.77946662902832,6.907463073730469,196.2137222290039
122.34234809875488,28.270483016967773,259.2129707336426
49.53575134277344,7.04646110534668,184.28516387939453
45.95541954040527,7.041215896606445,182.5108528137207
44.09027099609375,6.520509719848633,181.9748878479004
44.655799865722656,6.517887115478516,544.4409847259521
53.25889587402344,7.5778961181640625,195.4505443572998
43.11323165893555,7.062196731567383,180.76443672180176
43.221235275268555,6.440877914428711,188.64202499389648
47.06144332885742,7.468461990356445,247.51567840576172
52.228689193725586,8.935213088989258,197.28422164916992
43.02692413330078,6.764650344848633,183.3057403564453
44.728994369506836,7.14111328125,183.12907218933105
44.11196708679199,10.187864303588867,472.49341011047363
55.176496505737305,10.196447372436523,201.77555084228516
44.82316970825195,7.806539535522461,186.34343147277832
44.30747032165527,6.399631500244141,186.92350387573242
44.15750503540039,6.331443786621094,200.78802108764648
141.7381763458252,8.45479965209961,159.8036289215088
43.52831840515137,6.727457046508789,182.70015716552734
43.52593421936035,6.654977798461914,185.99700927734375
42.42300987243652,6.708383560180664,184.59272384643555
49.225807189941406,6.494283676147461,260.2808475494385
59.08465385437012,7.889509201049805,200.3626823425293
45.90606689453125,6.705045700073242,506.0911178588867
47.426462173461914,6.497621536254883,255.98859786987305
53.14326286315918,8.473396301269531,205.0020694732666
44.90041732788086,6.779193878173828,189.55087661743164
44.458866119384766,6.987571716308594,186.19966506958008
42.46664047241211,6.484031677246094,186.44022941589355
43.71190071105957,6.881475448608398,258.8503360748291
55.326223373413086,7.376670837402344,665.5964851379395
43.87331008911133,6.565332412719727,203.92823219299316
123.93331527709961,8.026123046875,572.6785659790039
50.20761489868164,6.480216979980469,195.7716941833496
43.84756088256836,6.074666976928711,199.30052757263184
49.1185188293457,19.967079162597656,878.3595561981201
53.52377891540527,7.454156875610352,274.5485305786133
55.3135871887207,7.2727203369140625,202.70180702209473
46.34356498718262,7.268667221069336,194.9913501739502
44.49462890625,6.807565689086914,191.6356086730957
43.718576431274414,7.498025894165039,552.1740913391113
49.04913902282715,7.508277893066406,196.976900100708
45.469045639038086,6.917476654052734,191.08247756958008
45.253753662109375,7.098913192749023,189.7749900817871
42.91176795959473,6.307125091552734,512.4833583831787
52.611351013183594,8.054494857788086,197.6330280303955
49.96967315673828,7.241010665893555,517.0280933380127
54.574012756347656,8.262157440185547,209.29980278015137
44.682979583740234,6.796598434448242,571.0382461547852
47.82700538635254,10.304689407348633,272.9830741882324
52.76823043823242,7.725000381469727,202.11291313171387
45.02606391906738,6.548881530761719,594.3233966827393
47.545671463012695,8.553743362426758,260.6329917907715
50.63581466674805,13.80610466003418,197.61228561401367
43.779611587524414,6.831884384155273,191.12491607666016
45.56918144226074,7.442951202392578,657.1488380432129
49.28874969482422,8.901119232177734,205.1544189453125
45.31264305114746,7.535457611083984,195.39475440979004
42.57631301879883,6.8073272705078125,792.8762435913086
50.33302307128906,8.573770523071289,202.7437686920166
42.61350631713867,7.01451301574707,563.4596347808838
53.971052169799805,7.695674896240234,202.85940170288086
43.70307922363281,7.520914077758789,479.6013832092285
49.59702491760254,8.795499801635742,266.45445823669434
49.56173896789551,18.511533737182617,203.69958877563477
43.75720024108887,7.269382476806641,189.79573249816895
43.43128204345703,6.456851959228516,193.6802864074707
43.451786041259766,6.615161895751953,490.07654190063477
50.49467086791992,7.86590576171875,201.7221450805664
45.92156410217285,7.340908050537109,193.67074966430664
45.64189910888672,6.758928298950195,192.98338890075684
46.808481216430664,6.93202018737793,788.6862754821777
55.57537078857422,7.770538330078125,202.0256519317627
46.535491943359375,6.836891174316406,246.86932563781738
53.90191078186035,9.107589721679688,201.6441822052002
43.816566467285156,6.545782089233398,184.86881256103516
47.47176170349121,6.627798080444336,514.9433612823486
148.47970008850098,10.33163070678711,301.57923698425293
43.923139572143555,6.706953048706055,193.16840171813965
46.22030258178711,6.987094879150391,192.7657127380371
46.50092124938965,6.711006164550781,195.04284858703613
49.22914505004883,11.377096176147461,280.55882453918457
50.716400146484375,9.834051132202148,198.50468635559082
44.36969757080078,7.437944412231445,187.20126152038574
45.26782035827637,6.813764572143555,191.4830207824707
44.2347526550293,8.651018142700195,522.329568862915
52.78658866882324,8.162260055541992,201.06959342956543
46.304941177368164,7.356882095336914,189.8043155670166
44.88492012023926,6.589174270629883,185.7316493988037
46.20218276977539,10.55002212524414,240.19956588745117
55.759429931640625,7.6885223388671875,464.5495414733887
48.73371124267578,7.453680038452148,200.12331008911133
44.2805290222168,8.44883918762207,195.3420639038086
56.98108673095703,39.82377052307129,267.3776149749756
65.76228141784668,14.162302017211914,217.0870304107666
46.27823829650879,6.392240524291992,423.57516288757324
44.34013366699219,6.453752517700195,249.2046356201172
52.2003173828125,7.938385009765625,206.84361457824707
42.45281219482422,7.138729095458984,182.28459358215332
53.90191078186035,6.758689880371094,194.75412368774414
42.244911193847656,6.477594375610352,562.5929832458496
53.01046371459961,7.426738739013672,190.6750202178955
42.91868209838867,6.766319274902344,184.77225303649902
44.51894760131836,6.4792633056640625,185.7624053955078
43.138980865478516,6.412982940673828,248.80099296569824
55.92703819274902,7.790088653564453,192.68107414245605
45.426368713378906,7.19761848449707,413.09237480163574
46.735525131225586,6.865978240966797,186.9206428527832
47.45984077453613,6.700038909912109,250.5207061767578
53.21073532104492,7.999181747436523,194.20266151428223
44.211626052856445,6.39796257019043,176.64861679077148
44.78168487548828,6.1798095703125,182.41620063781738
42.86003112792969,6.368875503540039,183.1812858581543
45.114755630493164,10.222434997558594,235.49747467041016
51.25236511230469,7.665157318115234,197.50022888183594
46.04148864746094,7.1773529052734375,179.38685417175293
47.22094535827637,6.3953399658203125,180.33075332641602
43.00236701965332,6.595611572265625,175.45652389526367
46.07987403869629,6.928443908691406,245.9430694580078
56.04434013366699,10.116815567016602,196.54536247253418
44.33703422546387,7.124423980712891,453.96971702575684
47.060489654541016,7.965087890625,194.4875717163086
48.33674430847168,6.947040557861328,262.2044086456299
53.81035804748535,15.697717666625977,186.98763847351074
42.85907745361328,6.730318069458008,174.35455322265625
44.86417770385742,7.348775863647461,178.0080795288086
47.78695106506348,6.703853607177734,181.71334266662598
45.679330825805664,7.180690765380859,248.24833869934082
51.60045623779297,9.559392929077148,185.55569648742676
45.55058479309082,7.613420486450195,179.5964241027832
43.97773742675781,7.024288177490234,178.98845672607422
46.69833183288574,6.392478942871094,179.70657348632812
45.51362991333008,6.937265396118164,244.77481842041016
56.76722526550293,7.873773574829102,192.4874782562256
43.40815544128418,8.4228515625,174.29852485656738
48.54130744934082,9.173870086669922,182.77215957641602
47.64890670776367,6.761074066162109,180.6313991546631
44.86203193664551,6.84046745300293,248.77238273620605
48.99477958679199,7.744789123535156,188.52567672729492
44.127702713012695,7.033109664916992,177.43778228759766
42.98543930053711,6.58726692199707,181.50949478149414
47.05047607421875,6.3533782958984375,493.29686164855957
53.288936614990234,8.574485778808594,189.41998481750488
47.27363586425781,7.018804550170898,149.48391914367676
45.56012153625488,6.325721740722656,173.63333702087402
44.695138931274414,6.668806076049805,174.30543899536133
46.63729667663574,6.685733795166016,250.3378391265869
51.21016502380371,9.618520736694336,183.99500846862793
